vendor-code,vendor-name,material-group,material-subgroup,is-service,total-po-value-sar,total-po-count
201776,TAQ ALZAFARANI GENERAL CONTRACTING(Alliance Arabia),,,,33000.3,1
201772,DURAR MASAGH TRADING COMPANY,,,,12000,1
201767,NATIONAL MARKETING EST. CO. LTD.,,,,83380.24,3
201768,WISDOM HOUSE PRINTING EST.,,,,9000,1
201814,PORTABLE HOUSE MANUFACTURING COMPAN,,,,0,0
201766,BLUE LINE CONTRACTING COMPANY,,,,134169.23,2
201817,ELIXIR TRADING CO. LTD.,,,,0,0
201815,DESCON ENGINEERING ARABIACOMPANY LIMITED,,,,34999.99,1
201816,SUNSHINE WORLD CONTRACTING EST.,,,,15600,1
201818,MIMAR FOR CONSTRUCTIONTOOLS AND TRADING LTD.,,,,12750,1
201820,RAWASI ALBINA EST FOR BUILDINGMATERIALS,,,,3827.96,1
201821,SAFE AND SECURE TRADING COMPANY,,,,9500.02,1
201822,ALAMEL CONTRACTING EST.,,,,0,0
201824,AL JATHBIA AL HADITHAFOR TRADING EST,,,,59968.78,1
201823,ASSURE TECHNO TRADING COMPANY,,,,9275,1
201825,BRANCH OF EATON INDUSTRIESMIDDLE EAST LLC,,,,0,0
201826,ABDUL RAHMAN AL-OTAISHAN & SONSFACTORY CO.LTD.,,,,10860,1
201827,HIGH SPEED TRADING EST,,,,0,0
201828,ATLAS AL JADEED AL ARABIYYAFOR CONTRACTING COMPANY,,,,1924.44,1
201829,MUBARAK NASSER ATTAF,,,,0,0
201830,SHOROUK AL-AHSA TRADING EST,,,,0,0
201831,SAFFIR AL ALAM TRADING CO.,,,,7062,2
201832,UNIVERSAL BUILDING MATERIALSMERCHANTS Co. Ltd.,,,,13515,1
201833,CONVERGED SOLUTIONS FOR COMMUNICATIAND INFORMATION TECHNOLOGY CO.,,,,0,0
201835,VALVEVO CHEMICALS AND ENGINEERINGINDUSTRIAL ESTABLISHMENT,,,,0,0
300000,"GE Power Management, S.A.",,,,1106328.5,12
300001,Teledyne Analytical Instruments,,,,3571448,211
300002,DETCON INC,,,,31509893.38,364
300003,MAGNETROL INTERNATIONAL NV,,,,19172506.51,465
300004,CLASSIC FILTERS LTD,,,,45647.55,26
300005,NISHA OVERSEAS- DO NOT USE-CRTD WRO,,,,0,0
300006,KHAN TOURS &TRAV- DO NOT USE-CRTD W,,,,0,0
300007,UNITED ELECTRIC CONTROLS CO,,,,372994.45,65
300010,CABUR SRL,,,,195597.7,14
400000,AMC FREIGHT & LOGISTICS,,,,0,0
300015,Cogelex- DO NOT USE-CRTD WRONG,,,,0,0
400001,CERTIFIED IT CONSULTANTS,,,,0,0
400004,SAUDI INDUSTRIAL PROPERTY AUTHORITY,,,,0,0
400002,FURSAN TRAVEL CO.,,,,0,0
400003,GULF UNION COOPERATIVE INSURANCE CO,,,,0,0
400005,INTERCONSTRUCT LTD.,,,,0,0
400007,MODERN PRINTING PRESS CO.,,,,53250,6
400008,SAUDI TELEPHONE BILLS FOR COMPANY,,,,0,0
400006,ALKOSHI CO. FOR GENERALTRD.&CONTRAC,,,,0,0
400009,SUPPORT LINES COMPANY,,,,0,0
400010,SAB EXPRESS LLC,,,,0,0
400011,TOP POINT CONTRACTING EST,,,,0,0
400012,SAUDI WATER SUPPLY CHARGES,,,,0,0
400015,DIAMOND LOGISTICS & CONTRACTING EST,,,,0,0
400020,AOWD H. AL-MINHALI EST FORCONTRACTING,,,,0,0
400025,Jamal AlMuzein Office For LegalConsultation,,,,0,0
400030,EMERALD ISLE MANPOWER,,,,0,0
400031,AL-KARIM LANKA,,,,0,0
400033,PREMIER GLOBAL,,,,0,0
400032,UNITED RECRUITMENT,,,,0,0
400034,RAKI INTERNATIONAL,,,,0,0
400035,JERRY VARGHESE,,,,0,0
400036,ALYOUSUF ENTERPRISES OVER SEAS,,,,0,0
400037,MANIK TRAVELS,,,,0,0
400038,BETA CONSULATANCY HR SERVICES,,,,0,0
400039,DISCOMB GULF TRAVEL,,,,0,0
400040,NISHA OVERSEAS,,,,0,0
400041,HIBA INTERNATIONAL RECRUITMENT& MANPOWER SUPPLY CO.LTD;,,,,0,0
400043,JS CONTRACTOR.LNC,,,,0,0
400042,LYNX ENTERPRISES-SHAKIL AHMED KHAN,,,,0,0
400044,NISHUTI INTERNATIONAL,,,,0,0
400045,TRAVEL CRAFT,,,,0,0
400046,NASSER OVERSEAS CONSULTANTS,,,,0,0
400048,JCJ MANAGEMENT SERVICES,,,,0,0
400047,MILLOO ENTERPRISES,,,,0,0
400049,EYEQUEST MANPOWER SERVICES,,,,0,0
400051,PT.BAHRINDO,,,,0,0
400050,PT.HASSINDO (PT.BHAYANGKARA),,,,0,0
400052,PT.INTI JAFFARINDO,,,,0,0
400053,LEO ENTRPRISES,,,,0,0
400054,BISON MANAGEMENT-BELENALOMAID-PHILIPINE,,,,0,0
400055,HAM PROPERTY SERVICES & ANAGEMENT( UGANDA-KAMBALA),,,,0,0
400056,PAKISTAN PROGRESSIVE ASSOCIATES,,,,0,0
400057,KHAN TOURS & TRAVELS,,,,0,0
400058,"ISAB INTERNATIONAL LTD , (UGANDA)",,,,0,0
400059,UNICORN OVERSEAS SERVICES(PVT)LTD SERLANKAN,,,,0,0
400060,JIC MANAGEMENT CONSULTANTS (DUBAI),,,,0,0
400062,AHB TRAVELS RECRUITING AGENCY,,,,0,0
400061,PT USAHATAM BUNDA SEJATI(INDONESIA),,,,0,0
400063,PERSONNEL SEARCH HR CONSULTANT(AL-VAKIL),,,,0,0
400064,FIRAT TERCUME (TURKEY ),,,,0,0
400065,HARLEY MEDIC INTERNATIONAL- LONDON,,,,0,0
400066,MPH GLOBAL SERVICES (DMCC BRANCH)PAYACCOUNT,,,,0,0
400067,INTERNATIONAL TRADE LINKS(ITL)HR CONSOLTANTS -INDIA,,,,0,0
400068,ALSHEIKH CORPORATION,,,,0,0
400070,NEW CAREER PLACEMENT SERVICES -MUMBAI INDIA,,,,0,0
400069,INFO EDGE INDIA LTD;,,,,0,0
400071,ALDAR AUDIT BUREAU,,,,0,0
400072,ALFAIHA FOR MEDICAL SERVICES CO,,,,0,0
400075,DNVGL Business Assurance Group AS(Dubai Branch),,,,0,0
400076,ALABDULQADER OFFICE FOR ENGINEERING,,,,0,0
400080,LINKEDIN SUBSCRIPTION CO,,,,0,0
400081,IMTIYAZ INTERNATIONAL,,,,0,0
400082,PT.AMIL FAJAR INTERNATIONAL,,,,0,0
400083,HERU KHOERUDIN,,,,0,0
400084,PT.BUMENJAYA PRADUTA ABADI,,,,0,0
400090,ACURA TRADE INTERNATIONAL LTD,,,,0,0
400085,"AL WAROOD SAUDI MEDICALSERVICES CO. LTD.,",,,,0,0
400091,LINKEDIN SUBSCRIPTION CO,,,,0,0
400093,HERU KHOERUDIN,,,,0,0
400092,PT.AMIL FAJAR INTERNATIONAL,,,,0,0
400094,PT.BUMENJAYA PRADUTA ABADI,,,,0,0
400095,CARAVAN  AIR  CARGO AGENCY,,,,0,0
400096,BRITISH COUNCIL,,,,0,0
400097,TECHNICAL ACCOUNTANCY,,,,0,0
400098,"PRINCILPALIA MANAGEMENT & PERSONNELCONSULTANTS ,INC-PHP",,,,0,0
400099,PROFILE OVERSEAS MANPOWERSERVICES INC -PHP,,,,0,0
400100,MONSTER.COM (INDIA ) PRIVATE LTD,,,,0,0
400101,STAR WAY TRADING EST,,,,0,0
400102,UNITED FOR RECRUITMENT,,,,0,0
400106,AHMAD ABDULLAH AL-ZAHRANICONTRACTING EST.,,,,40290,4
400105,MOOSA ABDUL KAREEM ALI HUSSAINCONTRACTING EST.,,,,2433983,35
400107,AL JAWZA ARABIA ESTABLISHMENT,,,,678544,18
400109,Expeditors International(DELETED)Cargo Co.( LTD.),,,,0,0
400110,Integrated Training Company,,,,36824,5
400108,ROGER PRIESTLY TA KUDOS,,,,0,0
400112,AL OSAIS CONTRACTING CO.,,,,40200,1
400111,DESIGN JUBAIL  CONT. ESTABLISHMENT,,,,764380,8
400113,EAST SHINING CONTRACTING EST.,,,,73368,3
400114,ACHILLES INFORMATION LIMITED,,,,0,0
400115,"MATERIALINK, LLC",,,,0,0
400116,YASER AHMED AKBAR CONT.EST.,,,,140685,7
400117,STANDARD INDUSTRIAL SERVICESFOR GEN. CONT.,,,,31924,2
400118,NAWAF MOHAMED ALGANASS REALSTATE,,,,40000,1
400119,CORE TEAM GENERAL CONTRACTING EST.,,,,83496,3
400120,SADIA SAEED KHAN CONTRACTING EAST.,,,,105926,5
400121,KAUKAB GENERAL CONTRACTING EST,,,,21468,3
400122,SOLARWINDS SOFTWARE EUROPE LIMITED,,,,132258.3,7
400123,BRIGHTSTAR GENERAL CONTRACTING EST,,,,108103,3
400125,GUNSENHEIMER FZC,,,,0,0
400126,Arabian Pipecoating Company LTD,,,,32332,2
400124,Convergent Technology EST.,,,,961910,5
400127,SULTAN S.AL- DOSSARY GENERALCONTRACTING EST.,,,,126200,2
400128,Nadeem Bahrain Gate ForContracting EST.,,,,11900,1
400129,WHITE LIGHT DOCUMENT CLEARANCE,,,,0,0
400131,AFAQY IT CO. LTD,,,,0,0
400130,SAP Saudi Arabia Software Services,,,,0,0
400132,FOUZI INTERNATIONAL AGENCYFOR ADVERTISING AND PUBLICITY,,,,0,0
400133,METAL CRAFT CONTRTACTING,,,,0,0
400134,ARABIAN MATE GEN.CONTRACTING EST,,,,0,0
400135,HUSAIN H. AL-NAJRANI FACTORY,,,,196474.83,6
400136,EMDAD SOLUTIONS COMPANY,,,,0,0
400137,Agility Company,,,,0,0
400139,COSMOS TRADE LINKS,,,,0,0
400138,FVJ OVERSEAS,,,,0,0
400140,MUBARAK ABDULLAH AL SUWAIKETSONS CONTRACTING CO.,,,,3200,1
400141,Al Arabi Heavy Equipment Lease Comp,,,,0,0
400142,Kanoor General Trading &Contracting Est,,,,31250,2
400145,MAZCO -MOHAMMED ALZOABI CORP,,,,0,0
400146,JADDARAH WORKFORCE SERVICES COMPANY,,,,0,0
400147,HILAL AL-ARABIA CONT. EST.,,,,6750,1
400149,M.GHEEWALA GLOBAL HR CONSULTANTS,,,,0,0
400148,ALMUFAWADAH PLACEMENT SERVICES,,,,0,0
400151,General Industries Company Limited,,,,0,0
400150,Ali Hussain Nasir Al Sabah ContractEst.,,,,30806,2
400153,MARAFIE CONSULTANCY,,,,0,0
400154,Hamad Jaman Al Ajmi Est. for GeneraContracting,,,,0,0
400152,ABDULALLAH MOHD. AL-GHAMDI FORGEN. CONT. EST.,,,,0,0
400155,Aldrees Petroleum & TransportServices Company,,,,0,0
400159,Rapha Maritime Trading Service Offi,,,,0,0
400156,Amaco Manufacturing & IndustrialServices Pvt Ltd Co.,,,,169000,1
400157,MANAR AL ESKAN CONTRACTING,,,,217662.4,5
400158,Inspecta International Saudi Ltd.,,,,0,0
400163,FUTURE TECHNOLOGIES LTD,,,,178300,1
400160,Inspection Directorate Gen. Cont. E,,,,0,0
400162,Zakaria Al-Shagag Est.,,,,51240,3
400161,INTEGRATED LEARNING TRAININGCENTER,,,,0,0
400169,DESTINATION FOR MANAGEMENT CONSULT,,,,0,0
400170,MOHAMMED BIN OTHMAN ALKHUDAIR,,,,0,0
400173,BYRNE INVESTMENTS SAUDI ARABIA CO.,,,,181234,3
400172,MUHAMMAD ALKHUDAIR LAW FIRM,,,,0,0
400174,SUDHIR EQUIPMENT RENTAL COMPANY,,,,224345.81,14
400175,FASH TECHNICAL CONTRACTING CO.(Old: FAGHAN AL-KHALDI CONT. EST.),,,,8425411.45,95
400176,Kasab International Energy Services,,,,160000,1
400171,R B Hilton Saudi Arabia Ltd.,,,,97144.33,2
400166,ROYATI INTERNATIONAL TRAINING CENTE,,,,0,0
400165,NATIONAL INSPECTION & TECHNICALTESTING CO LTD,,,,57500,9
400168,AL MIRA CENTER FOR TRADING COMPANY,,,,264086,3
400167,Summit Power Company for ElectricalIndustries,,,,21600,2
400177,ALSAFIR STAR TRAVEL & CARGO AGENCY,,,,0,0
400178,ENERGIA MODEL TRADING & GENERALCONTRACTING COMPANY LTD.,,,,189770.14,17
400179,LIBRA INTERNATIONAL SERVICES,,,,0,0
400180,MANSOL MANPOWER SOLUTIONS,,,,0,0
400181,Saeed Mesfer Ali Balqarn Gen. Con.Est,,,,227890,4
400183,LUMI RENTAL COMPANY LTD,,,,14453361.24,42
400184,FIVE DEGREE OFFICE FOR COMMERCIALSERVICES,,,,0,0
400182,NAIF MUSHABAAB AL-MUTAIRY CONTRACTCONTRACTING COMPANY,,,,34571.69,5
400185,Arabian Consolidated Industrial CleServices Co.,,,,55000.76,2
400186,SKS-CHEM CONSULTATIONS,,,,15130,1
400187,SAB EXPRESS LLC,,,,0,0
400188,SAUDI K-KEM ENGINEERIN SERVICE COMP,,,,56928,2
400189,LAND FACTORS TRADING EST,,,,8300,1
400190,SOLE SOURCE FOR TRADING & CONTRACTIEST.,,,,102904,2
400191,TCR ARABIA COMPANY LTD,,,,142630,8
400192,AL NAJM AL THAQIB CONTRACTING CO.,,,,2894829.89,29
400193,ALI SALMAN ABU SHAHEEN TRD. & CONT.,,,,0,0
400195,HUSSAIN ALI AL MAHROUS GENL CONT CO,,,,60000,1
400194,AHMED ZAMIL AL SALEEM OFFICE,,,,0,0
400196,ARABIAN CONTROL VALVE COMPANY,,,,48290,2
400197,MACHINERY RENTAL ALTERNATIVES CO. L,,,,12000,1
400198,ARKAN AL ZUWAIKI CO.LTD,,,,0,0
400199,SAAMI ABDULLAH RASHED ALZAHRANIContracting Est.,,,,120120,2
400200,INTERTEK INTERNATIONAL LtdDUBAI BRANCH,,,,0,0
400201,FARIS AL ARAB TRANSPORT COMPANY,,,,8061064.46,34
400202,Petrozone International Trading Est,,,,319957.88,1
400203,The Technical Work Co. IndustrialServices,,,,229400,4
400204,ANAN ISKAN DEVELOPMENT CO LTD.,,,,111439.5,2
400205,Adib Ali Al-Zamil EngineeringConsultancy CompanyOld Name:Adib Al-Zamil & KhalidAl-Fouzan Company,,,,578904,5
400206,Star universal contracting Est,,,,0,0
400207,TANAGHOM CONSULTING,,,,230000,2
400208,BAKER TILLY MKM & CO. CPA,,,,0,0
400209,DARALTURBINE TRADING EST.,,,,128537,2
400211,EXPERT POWER for TRADING EST.,,,,23786,10
400210,Ahmad Saeed Al-zinadi Co,,,,61750.42,4
400212,Zamil Architectural Industries,,,,384317.98,1
400214,AL SAFA ALUMINIUM COMPANYAND FACTORY,,,,1,1
400213,FIRST STEP EST FOR TRADING SERVICES,,,,0,0
400216,ABDULLAH OMAR BAKODAH AND COMPANY,,,,0,0
400217,RANA GENERAL CONTRACTING EST.,,,,175571,4
400218,ABDULLA BAKODAH & ADEL ABOULKHAIR &PARTNERS CO.,,,,0,0
400219,CHAMBER OF COMMERCE & INDUSTRY EASTPROVINCE,,,,0,0
400215,LAWARCHE LLP,,,,0,0
400222,GLOBAL ADVANCED TECHNOLOGY,,,,33715,6
400221,Zamil Higher Institute for IndustriTraining,,,,11650,2
400220,Amal Trooq Contracting co,,,,249727.48,1
400225,Aljal General Contracting Est,,,,67180,4
400223,BASEL AL-ASHAMALAN EST FOR CONTRACT,,,,0,0
400224,CASTLE OF EXCELLENCE CONT. EST,,,,143091,4
400228,SCHNEIDER ELECTRIC SYSTEMSSAUDI ARABIA CO. LTD.,,,,1153074.04,9
400226,HASSAN ABDULLAH AL ZAHRANI CONTARCTEST.,,,,310199,8
400231,ALBITAR FACTORY COMPANY,,,,190472.4,1
400227,TALAL MOHAMMED SALIM AL-FAREJI ESTCONTRACTING,,,,146845.4,5
400229,Gader Khaled Abdulkarim AldawayTrading Est.,,,,236941.49,4
400230,PROMPT INDUSTRIAL SERVICES,,,,0,0
400235,Fast Way Arabia Co. Ltd.,,,,23328,1
400232,HRM Sudayr Operation & Maintenanace,,,,28188,1
400233,HIGH TOWER CONTRACTING EST.,,,,75285,2
400234,MUSLEM HASSAN AL JWMAH GEN.CONT.EST,,,,11900,1
400236,PLANT SOLUTIONS CONSTRUCTION CO LTD,,,,220328,3
400240,SAUD SALEH ABDULLAH AL NOGAIDANGEN. CONT. EST,,,,130824,3
400239,MUTAMEN HASAN AL ZAYER CONT. EST.,,,,7140,1
400237,HAJARIS GENERAL CONTRACTING EST.,,,,20445,2
400238,ARAB RESOURCES OPERATION MAINT. EST,,,,12152,2
400241,HUMAN ASSETS TRAINING INSTITUTE,,,,39000,4
400242,Husain Hadi Atwah General ContractiEst.,,,,138640.48,3
400243,NATIONAL ENGINEERING ORGANIZATIONCOMPANY,,,,0,0
400245,DroobTech Trading ServicesEstablishment,,,,0,0
400246,TARIQ ABDUL GHAFOOR SIRAJ CONTRCTINEST.,,,,0,0
400244,KHONAINI GENERAL CONTRACTING EST.,,,,182000,1
400247,Health and Rescue Training Institut,,,,52525,3
400248,ALFARABI MEDICAL LABS,,,,0,0
400249,JAWDA ENGINEERING CONSULTANTS CO.,,,,425000,1
400250,SAFETY TECHNICAL SERVICES TRADING E,,,,10600,2
400251,Fahd Alireza Engineering Consultant(FAEC),,,,22000,1
400252,NAZ AL KHALEEJ CONTRACTING ESTABLIS,,,,18850,1
400253,NAL GULF GENERAL CONTRACTING EST.,,,,66515.28,21
400254,AL HAIDER COMPANYFOR TRADING & CONTRACTING,,,,646500,4
400255,INTERNATIONAL AGENT FOR TRADING EST(INATT),,,,109395,5
400256,MOHAMMED HUSSAIN AL SAEEDIEST.GEN.CONT.,,,,20592,1
400257,Eithar Al Jubail Contracting Est.,,,,7488,1
400259,DAR TAIA CONTRACTING COMPANY,,,,54900.04,2
400258,ABDULLHADI ZUWAID ALMUTAIRILAW FIRM,,,,0,0
400260,ARAB ENERGY COMPANYOld: MODERN DISTINCTIVE ARABIC ENERFOR CONTRACTING COMPANY,,,,361723.65,32
400261,ISAM KABBANI & PARTNERS FOR CONSTRUAND MAINTENANCE CO. LTD,,,,515292,3
400262,SGB AL DABAL CO. LTD,,,,391442.74,8
400263,HAITHAM SAUD AL SHUYUKH CONT. EST.,,,,18408,1
400264,ARK CONTRACTING COMPANY,,,,1093811.51,12
400265,ETHRAA AL AMAR GENERAL CONT EST,,,,7186260,8
400267,KAEFER SAUDI ARABIA CO.,,,,29700,2
400266,CHAMBER OF COMMERCE & INDUSTRY -203,,,,0,0
400268,EAGLEBURGMANN SAUDI ARABIA LTD.,,,,784623,3
400269,AL-DAHIYAH GROUP TRADING,,,,17320.25,1
400270,MANI CONTRACTING COMPANY,,,,9601,1
400272,Tejoury CJSC,,,,57369,1
400271,SAUDI ORGANIZATION FOR CERTIFIEDPUBLIC ACCOUNTANTS,,,,0,0
400273,AZHAR AL SINAN GEN. CONT. EST,,,,22685,1
400274,"PEAX, A branch of Saudi Diesel EquiCo. Ltd.",,,,1016190.26,2
400275,KANOOZ CONTRACTING EST.,,,,31878,3
400277,SAAD SAEED HAMID AL QAHTANIGENERAL CONTRACTING COMPANY,,,,5200,1
400276,Neff Gulf for Information Technolog,,,,26000,1
400278,Industrial Relations - Education SeRoyal Commisison in Jubail,,,,13800,1
400279,FUJITSU ARABIA CO. LTD.,,,,817500,1
400281,SAUDI TASNEEM. CONT. EST,,,,186840,2
400282,FATHI ABDULLAH SAIF ALANSARI,,,,0,0
400280,AL BAHATHA EST.(Restech for Medical and Scientific,,,,25500,2
400283,Abdullah H Al Shuwayer Sons Co.,,,,70000,1
400285,AL JAZIRA CLINIC,,,,0,0
400286,AL JAZIRA CLINIC,,,,0,0
400287,AL DHYIA GENERAL MEDICAL CENTER,,,,0,0
400288,AL-ZAPHEL AGENCIES LTD,,,,0,0
400289,DANAT AL RAYAN CONTRACTING ANDDEVELOPMENT COMPANY,,,,68460,1
400290,VGC Cont. Est.,,,,147000,1
400292,ALZUYUT ALGHARBIAT CONTRACTING,,,,61740,1
400295,FARAD TRADING CO ONE PERSON CO,,,,144745,4
400291,ARABIAN SYSTEM GEN CONT. CO,,,,40850,1
400296,SCHNEIDER ELECTRIC SAUDI ARABIACOMPANY LIMITED,,,,1023300,6
400297,GLOBAL TRANS SOLUTIONS LOGISTICSGROUP,,,,0,0
400299,ABDULHADI ZUWEID DULAIM ALMUTAIRI C,,,,0,0
400298,TAMIMI GLOBAL CO. LTD.(TAFGA) COMPANY,,,,33750,1
400300,Sendan International Company Ltd.,,,,313120,2
400301,LAAFI UNIQUE GENERAL CONTRACTING ES,,,,119000,3
400302,Majid Abdul Majeed Al Faraj Gen.Cont Est.,,,,310000,1
400303,Metal Sky Contracting  EST,,,,185824.3,4
400305,UNITED STEEL INDUSTRIES CO(UNISTEEL),,,,0,0
400306,Global Architectural Industrial Co.,,,,72800,1
400307,ABDUL WALI AL YAHYA ENGINEERINGCONSULTING COMPANY,,,,15000,1
400304,UNITED ARK CONTRACTING CO.,,,,170935,6
400308,National Blue Company forGen. Contracting,,,,45750,2
400310,HILAL AL JAZEERA CONTRACTING EST,,,,0,0
400309,FEDEX EXPRESS SAUDI ARABIATRANSPORTATION COMPANY LLC,,,,0,0
400311,HYUNDAI ELECTRIC ARABIA LLC,,,,218812.5,2
400312,SAUDI COMET CO. LTD.,,,,31600,1
400313,Fahad S. Al-Tamimi & PartnersTrading Contracting and Industry Co,,,,186112.5,1
400314,JAMJOOM WESCON S.A. CO. LTD.,,,,127620,2
400315,Sila Development Company (Shiftinc),,,,1166676,1
400316,ENVIRONMENTAL SAFETY TECHNOLOGYFOR SPECIALIZED SERVICES CO.,,,,11600,1
400317,AL ALAM MEDICAL CO. LTD.,,,,0,0
400318,AXIS do not use/ dupllicate,,,,0,0
400319,Saudi Gulf Hydraulics Company Ltd,,,,172000,1
400320,SPECIALIZED OIL & GAS ENGINEERING C,,,,1814001,7
400321,HIND MEHDI AL-JASSAS EST.,,,,0,0
400323,SKYDRIVE TECHNOLOGY EST.,,,,114940,1
400322,SAUDI ENGINEERING GROUP INTL (SEGI),,,,735000,2
400324,ERAM INTERNATIONAL COMPANY,,,,66435.02,9
400325,GULF DIAMETER EST FOR CONTRACTING,,,,5500,1
400326,S.C COMPANY FOR SECURITY SERVICES,,,,0,0
400330,DAYIM EQUIPMENT RENTAL CO.,,,,130096.48,4
400331,SUHOOL AL MAMLAKHA,,,,0,0
400332,Jabir Samih Mohammed Al Harbi Groupfor Operation Maintenance,,,,0,0
400333,POWER OF SOLIDARITY CONT. CO.,,,,20000,1
400334,SAUDI ARABIAN TRADING &CONSTRUCTION CO.,,,,0,0
400335,Taleb Rafeed AlShamri Est. for TranRiyadh,,,,61750,5
400336,AL RASEEN MAINTENANCE CO.,,,,0,0
400337,SAS JAZIRAT AL-ARAB FORTRADING INDUSTRAIL SERVICES.,,,,622110.15,4
400338,Inspectors Union Co. For  Inspectio& Industrial Services,,,,82115.01,8
400339,DHURWAH AL ASIFAH AL KUBRAContracting Co.,,,,0,0
400340,EMMAR SUHAIL ENGINEERING OFFICE,,,,10000,1
400341,Awsol Advanced Contracting Est.,,,,137005,3
400342,JTC LOGISTICS CO. WLL,,,,35279,2
400344,SOIL AND FOUNDATION CO. LTD.( SAFCO ),,,,91557.75,6
400343,Regional Centre Corporation forCalibration Conformance and Quality,,,,7950,6
400346,PARAGON SAUDI SERVICES,,,,0,0
400345,"AL SHAHRANI GROUP ForMnfg, Contracting & Trading",,,,354304.36,7
400347,ARTIKAZ TRANSPORT EST.,,,,20670,1
400349,Optimal Technology Solutions,,,,0,0
400348,GULF PRACTICAL CARE MAINTENANCE( GPC ),,,,823010,6
400351,ALATAS BIGLIFT CO. LTD.,,,,21250,1
400352,Almajdouie Logistics Co. LLC.,,,,40000,1
400350,Gulf Renewables Energy Laboratory,,,,9782.61,1
400353,POWER PROJECTS CONTRACTING EST.,,,,1043142,10
400355,AMN ALAWTAN COMPANY SECURITYESCORTS LIMITED,,,,0,0
400354,ADVANCED INDUSTRIAL INSTRUMENTS CO,,,,3478003.98,7
400356,MEIRC SAUDI ARABIA CO.,,,,280390,30
400357,ABRAJ AL HAFAR GENERALCONTRACTING ESTABLISHMENT,,,,47601,1
400358,KHALED NAYEF AL-SHAMMARI EST.,,,,155078,2
400359,High Tech Automation ZoneCompany Ltd.,,,,4235,1
400360,Spectra Energy Contracting Est.,,,,3000,1
400370,ARKAN AL BARWAH CONT. EST.LAND LINE LOGISTICS SOLUTION,,,,455455,41
400365,MOHAMMED ALI GENERAL TRADING& CONTRACTING EST.,,,,545893.9,3
400371,ABDULLA NASS & PARTNERS CO. LTD.,,,,1960846.9,63
400366,Abudul Majeed Saad Al JuhaniEst.,,,,27200,1
400373,PRECISION VALVES SERVICES COMPANY,,,,220533.99,53
400374,YOKOGAWA SAUDI ARABIA COMPANY,,,,378750,1
400372,Gulf Standard Investment Company,,,,0,0
400375,Saudi Consulting and DesignOffice,,,,150000,1
400377,INMA Steel Fabricators Co. Ltd.,,,,646254,3
400376,SINDAN ENGINEERING CONSULTANTSOFFICE,,,,23500,2
400378,AHED A. ABU-JUBARA FACTORYFor Fasteners & Fixtures,,,,4910,1
400380,AKTEL LIFTES Est.,,,,0,0
400382,INTERNATIONAL SYSTEM COMPANY,,,,44288,2
400383,Hydratight Arabia Limited Co.,,,,238299.5,10
400381,MASS POWER CONTRACTING CO.,,,,239035.5,2
400385,National Takanah Co. Ltd.,,,,304521.6,2
400390,Fawaz Ali Alshammari Est.,,,,0,0
400395,PRECISION SCIENTIFIC EQUIPMENTLTD Co.,,,,22500,8
400396,SHAWAKHES CONTRACTING EST.,,,,5312717.5,1
400405,ARAB MONOPOLY CORPORATIONFOR GEN.CONT.,,,,394563.56,14
400398,ASASAT AL TUWAYA GENERAL CONTRACTINLLC,,,,1568307,22
400399,RAWABI INDUSTRIAL SERVICESCOMPANY,,,,59500,4
400397,AL JABER HEAVY LIFT & TRANSPORT CO.,,,,212873.63,5
400400,SEA ROUTE SHIPPING ANDCARGO COMPANY,,,,6100,2
400401,POWERTECH FOR METAL FABRICATION,,,,181863,1
400406,Ahmed Yoosuf Al Nujaidhi ContractinCompany,,,,45158.75,1
400402,Anbak Al-Saudia International,,,,217597,4
400407,JABAL DAMAC EST.,,,,276831.05,2
400408,ALMAR CONTAINER SAUDICOMPANY LIMITED,,,,97550,7
400412,Abdul Mohsin Faihan FayahAl Otaibi Est. (Delta Facility Serv,,,,15000,1
400413,AL-ASASYAH ELECTRONIC COMPANY LTD.,,,,0,0
400409,GCC LAB CONFORMITY ASSESSMENT CO.,,,,121579.5,32
400410,Specialized And Modern Co.For Transportation,,,,17500,1
400411,AIN AL SHARQ LATHES,,,,26061,3
400415,Jamal Ibrahim Hussain Al FalqiContracting Est,,,,0,0
400416,STAR INT'L NDT SERVCES CO.,,,,90317.02,23
400414,Front Line Trading Company,,,,0,0
400420,ABDALLAH MISSFER AL QAHTANIGEN. CONT. EST,,,,17300,1
400421,FUTURE INSTITUTE FOR ADVANCEPROFESSIONAL TRAININGFUTURE VISION CENTRE FORADVANCED TRAINING,,,,72225,19
400423,SGB Baroom company Limited,,,,171565.4,2
400422,ALI AHMED ALMEER GEN CONT EST,,,,195975,4
400424,AL SALEM AIR CONDITION CO.( Johnson Controls ),,,,1872931.91,2
400425,METLUCK CONSTRUCTIONAL ARABIA CO. LTD. (L.L.C),,,,0,0
400426,SALEM AGENCIES & SERVICES COMPANYSAS SYSTEMS ENGINEERING (SAS),,,,3933307,3
400427,SAUDI BUSINESS MACHINE LTD.,,,,77942.93,1
400428,Eastern Lifters EquipmentRental Est.,,,,6480,1
400429,HAMAD HUSSAIN H.AL SAADGEN.CONT.EST.,,,,133266,1
400430,Nubdaa For Trading & Contracting,,,,5795750,1
400431,ATLAS SUPPORT & SERVICES CO. LTD.,,,,181800,47
400432,Asstar Al-Sharq,,,,0,0
400433,Message World Foundation Communicatand Information Technologies,,,,0,0
400434,ARAB TECHNICAL CO. LTD.,,,,577450.02,13
